"id","series_id","period","value","footnote"
5005,1673,"2006-02-01",5426,""
5006,1673,"2006-03-01",5425,""
5007,1673,"2006-04-01",5426,""
5008,1673,"2006-05-01",5433,""
5009,1673,"2006-06-01",5432,""
5010,1673,"2006-07-01",5429,""
5011,1673,"2006-08-01",5432,""
5012,1673,"2006-09-01",5448,""
5013,1673,"2006-10-01",5454,""
5014,1673,"2006-11-01",5455,""
5015,1673,"2006-12-01",5466,""
5016,1673,"2007-01-01",5467,""
5017,1673,"2007-02-01",5474,""
5018,1673,"2007-03-01",5484,""
5019,1673,"2007-04-01",5491,""
5020,1673,"2007-05-01",5496,""
5021,1673,"2007-06-01",5499,""
5022,1673,"2007-07-01",5500,""
5023,1673,"2007-08-01",5496,""
5024,1673,"2007-09-01",5492,""
5025,1673,"2007-10-01",5494,""
5026,1673,"2007-11-01",5505,""
5027,1673,"2007-12-01",5516,""
5187,1679,"2006-01-01",21847,""
5188,1679,"2006-02-01",21878,""
5189,1679,"2006-03-01",21903,""
5190,1679,"2006-04-01",21919,""
5191,1679,"2006-05-01",21926,""
5192,1679,"2006-06-01",21922,""
5193,1679,"2006-07-01",21973,""
5194,1679,"2006-08-01",22011,""
5195,1679,"2006-09-01",22082,""
5196,1679,"2006-10-01",22068,""
5197,1679,"2006-11-01",22083,""
5198,1679,"2006-12-01",22088,""
5199,1679,"2007-01-01",22095,""
5200,1679,"2007-02-01",22131,""
5201,1679,"2007-03-01",22149,""
5202,1679,"2007-04-01",22175,""
5203,1679,"2007-05-01",22193,""
5204,1679,"2007-06-01",22207,""
5205,1679,"2007-07-01",22171,""
5206,1679,"2007-08-01",22226,""
5207,1679,"2007-09-01",22279,""
5208,1679,"2007-10-01",22297,""
5209,1679,"2007-11-01",22334,""
5210,1679,"2007-12-01",22376,""
5370,320,"2006-01-01",4.1,""
5371,320,"2006-02-01",4.1,""
5372,320,"2006-03-01",4,""
5373,320,"2006-04-01",4.1,""
5374,320,"2006-05-01",4.1,""
5375,320,"2006-06-01",4.1,""
5376,320,"2006-07-01",4.1,""
5377,320,"2006-08-01",4.1,""
5378,320,"2006-09-01",4,""
5379,320,"2006-10-01",4,""
5380,320,"2006-11-01",4,""
5381,320,"2006-12-01",3.9,""
5382,320,"2007-01-01",3.9,""
5383,320,"2007-02-01",3.9,""
5384,320,"2007-03-01",3.8,""
5385,320,"2007-04-01",3.8,""
5386,320,"2007-05-01",3.9,""
5387,320,"2007-06-01",3.9,""
5388,320,"2007-07-01",4,""
5389,320,"2007-08-01",4.1,""
5390,320,"2007-09-01",4.2,""
5391,320,"2007-10-01",4.3,""
5392,320,"2007-11-01",4.4,""
5393,320,"2007-12-01",4.4,""
5552,317,"2006-01-01",88371,""
5553,317,"2006-02-01",87445,""
5554,317,"2006-03-01",87164,""
5555,317,"2006-04-01",87497,""
5556,317,"2006-05-01",87977,""
5557,317,"2006-06-01",88223,""
5558,317,"2006-07-01",88218,""
5559,317,"2006-08-01",88029,""
5560,317,"2006-09-01",87649,""
5561,317,"2006-10-01",87011,""
5562,317,"2006-11-01",86214,""
5563,317,"2006-12-01",85353,""
5564,317,"2007-01-01",84526,""
5565,317,"2007-02-01",83760,""
5566,317,"2007-03-01",83117,""
5567,317,"2007-04-01",83022,""
5568,317,"2007-05-01",83677,""
5569,317,"2007-06-01",85006,""
5570,317,"2007-07-01",86918,""
5571,317,"2007-08-01",89206,""
5572,317,"2007-09-01",91577,""
5573,317,"2007-10-01",93786,""
5574,317,"2007-11-01",95445,""
5575,317,"2007-12-01",96757,""
5734,318,"2006-01-01",2064552,""
5735,318,"2006-02-01",2066971,""
5736,318,"2006-03-01",2069546,""
5737,318,"2006-04-01",2072202,""
5738,318,"2006-05-01",2074891,""
5739,318,"2006-06-01",2077457,""
5740,318,"2006-07-01",2079826,""
5741,318,"2006-08-01",2081970,""
5742,318,"2006-09-01",2084015,""
5743,318,"2006-10-01",2086297,""
5744,318,"2006-11-01",2088746,""
5745,318,"2006-12-01",2090854,""
5746,318,"2007-01-01",2092009,""
5747,318,"2007-02-01",2091785,""
5748,318,"2007-03-01",2090126,""
5749,318,"2007-04-01",2087466,""
5750,318,"2007-05-01",2084606,""
5751,318,"2007-06-01",2082476,""
5752,318,"2007-07-01",2081663,""
5753,318,"2007-08-01",2082144,""
5754,318,"2007-09-01",2083328,""
5755,318,"2007-10-01",2084280,""
5756,318,"2007-11-01",2084331,""
5757,318,"2007-12-01",2083274,""
5916,319,"2006-01-01",2152923,""
5917,319,"2006-02-01",2154416,""
5918,319,"2006-03-01",2156710,""
5919,319,"2006-04-01",2159699,""
5920,319,"2006-05-01",2162868,""
5921,319,"2006-06-01",2165680,""
5922,319,"2006-07-01",2168044,""
5923,319,"2006-08-01",2169999,""
5924,319,"2006-09-01",2171664,""
5925,319,"2006-10-01",2173308,""
5926,319,"2006-11-01",2174960,""
5927,319,"2006-12-01",2176207,""
5928,319,"2007-01-01",2176535,""
5929,319,"2007-02-01",2175545,""
5930,319,"2007-03-01",2173243,""
5931,319,"2007-04-01",2170488,""
5932,319,"2007-05-01",2168283,""
5933,319,"2007-06-01",2167482,""
5934,319,"2007-07-01",2168581,""
5935,319,"2007-08-01",2171350,""
5936,319,"2007-09-01",2174905,""
5937,319,"2007-10-01",2178066,""
5938,319,"2007-11-01",2179776,""
5939,319,"2007-12-01",2180031,""
6098,268,"2006-01-01",6.9,""
6099,268,"2006-02-01",6.8,""
6100,268,"2006-03-01",6.8,""
6101,268,"2006-04-01",6.7,""
6102,268,"2006-05-01",6.7,""
6103,268,"2006-06-01",6.6,""
6104,268,"2006-07-01",6.6,""
6105,268,"2006-08-01",6.5,""
6106,268,"2006-09-01",6.5,""
6107,268,"2006-10-01",6.5,""
6108,268,"2006-11-01",6.4,""
6109,268,"2006-12-01",6.4,""
6110,268,"2007-01-01",6.3,""
6111,268,"2007-02-01",6.3,""
6112,268,"2007-03-01",6.3,""
6113,268,"2007-04-01",6.3,""
6114,268,"2007-05-01",6.3,""
6115,268,"2007-06-01",6.3,""
6116,268,"2007-07-01",6.4,""
6117,268,"2007-08-01",6.4,""
6118,268,"2007-09-01",6.4,""
6119,268,"2007-10-01",6.4,""
6120,268,"2007-11-01",6.4,""
6121,268,"2007-12-01",6.4,""
6280,266,"2006-01-01",23982,""
6281,266,"2006-02-01",23839,""
6282,266,"2006-03-01",23646,""
6283,266,"2006-04-01",23447,""
6284,266,"2006-05-01",23268,""
6285,266,"2006-06-01",23113,""
6286,266,"2006-07-01",22988,""
6287,266,"2006-08-01",22897,""
6288,266,"2006-09-01",22809,""
6289,266,"2006-10-01",22697,""
6290,266,"2006-11-01",22544,""
6291,266,"2006-12-01",22352,""
6292,266,"2007-01-01",22155,""
6293,266,"2007-02-01",22007,""
6294,266,"2007-03-01",21931,""
6295,266,"2007-04-01",21946,""
6296,266,"2007-05-01",22040,""
6297,266,"2007-06-01",22167,""
6298,266,"2007-07-01",22279,""
6299,266,"2007-08-01",22347,""
6300,266,"2007-09-01",22395,""
6301,266,"2007-10-01",22451,""
6302,266,"2007-11-01",22538,""
6303,266,"2007-12-01",22682,""
6462,265,"2006-01-01",323584,""
6463,265,"2006-02-01",324279,""
6464,265,"2006-03-01",325085,""
6465,265,"2006-04-01",325902,""
6466,265,"2006-05-01",326613,""
6467,265,"2006-06-01",327122,""
6468,265,"2006-07-01",327420,""
6469,265,"2006-08-01",327553,""
6470,265,"2006-09-01",327596,""
6471,265,"2006-10-01",327624,""
6472,265,"2006-11-01",327679,""
6473,265,"2006-12-01",327769,""
6474,265,"2007-01-01",327861,""
6475,265,"2007-02-01",327909,""
6476,265,"2007-03-01",327928,""
6477,265,"2007-04-01",327931,""
6478,265,"2007-05-01",327967,""
6479,265,"2007-06-01",328090,""
6480,265,"2007-07-01",328306,""
6481,265,"2007-08-01",328609,""
6482,265,"2007-09-01",328983,""
6483,265,"2007-10-01",329395,""
6484,265,"2007-11-01",329808,""
6485,265,"2007-12-01",330226,""
6644,267,"2006-01-01",347566,""
6645,267,"2006-02-01",348118,""
6646,267,"2006-03-01",348731,""
6647,267,"2006-04-01",349349,""
6648,267,"2006-05-01",349881,""
6649,267,"2006-06-01",350235,""
6650,267,"2006-07-01",350408,""
6651,267,"2006-08-01",350450,""
6652,267,"2006-09-01",350405,""
6653,267,"2006-10-01",350321,""
6654,267,"2006-11-01",350223,""
6655,267,"2006-12-01",350121,""
6656,267,"2007-01-01",350016,""
6657,267,"2007-02-01",349916,""
6658,267,"2007-03-01",349859,""
6659,267,"2007-04-01",349877,""
6660,267,"2007-05-01",350007,""
6661,267,"2007-06-01",350257,""
6662,267,"2007-07-01",350585,""
6663,267,"2007-08-01",350956,""
6664,267,"2007-09-01",351378,""
6665,267,"2007-10-01",351846,""
6666,267,"2007-11-01",352346,""
6667,267,"2007-12-01",352908,""
6826,101,"2006-01-01",4.3,""
6827,101,"2006-02-01",4.2,""
6828,101,"2006-03-01",4.2,""
6829,101,"2006-04-01",4.2,""
6830,101,"2006-05-01",4.2,""
6831,101,"2006-06-01",4.1,""
6832,101,"2006-07-01",4.1,""
6833,101,"2006-08-01",4,""
6834,101,"2006-09-01",4,""
6835,101,"2006-10-01",3.9,""
6836,101,"2006-11-01",3.9,""
6837,101,"2006-12-01",3.9,""
6838,101,"2007-01-01",3.8,""
6839,101,"2007-02-01",3.8,""
6840,101,"2007-03-01",3.8,""
6841,101,"2007-04-01",3.7,""
6842,101,"2007-05-01",3.7,""
6843,101,"2007-06-01",3.7,""
6844,101,"2007-07-01",3.7,""
6845,101,"2007-08-01",3.8,""
6846,101,"2007-09-01",3.9,""
6847,101,"2007-10-01",4.1,""
6848,101,"2007-11-01",4.2,""
6849,101,"2007-12-01",4.4,""
7008,104,"2006-01-01",125837,""
7009,104,"2006-02-01",124833,""
7010,104,"2006-03-01",124266,""
7011,104,"2006-04-01",124050,""
7012,104,"2006-05-01",123868,""
7013,104,"2006-06-01",123479,""
7014,104,"2006-07-01",122716,""
7015,104,"2006-08-01",121684,""
7016,104,"2006-09-01",120483,""
7017,104,"2006-10-01",119195,""
7018,104,"2006-11-01",118054,""
7019,104,"2006-12-01",117062,""
7020,104,"2007-01-01",116132,""
7021,104,"2007-02-01",115185,""
7022,104,"2007-03-01",114104,""
7023,104,"2007-04-01",112908,""
7024,104,"2007-05-01",111832,""
7025,104,"2007-06-01",111374,""
7026,104,"2007-07-01",112199,""
7027,104,"2007-08-01",114768,""
7028,104,"2007-09-01",118892,""
7029,104,"2007-10-01",124152,""
7030,104,"2007-11-01",129767,""
7031,104,"2007-12-01",135398,""
7190,103,"2006-01-01",2811803,""
7191,103,"2006-02-01",2824140,""
7192,103,"2006-03-01",2835727,""
7193,103,"2006-04-01",2845984,""
7194,103,"2006-05-01",2855316,""
7195,103,"2006-06-01",2864328,""
7196,103,"2006-07-01",2873938,""
7197,103,"2006-08-01",2884223,""
7198,103,"2006-09-01",2894355,""
7199,103,"2006-10-01",2903392,""
7200,103,"2006-11-01",2910232,""
7201,103,"2006-12-01",2914202,""
7202,103,"2007-01-01",2915541,""
7203,103,"2007-02-01",2915467,""
7204,103,"2007-03-01",2915162,""
7205,103,"2007-04-01",2915685,""
7206,103,"2007-05-01",2917411,""
7207,103,"2007-06-01",2919994,""
7208,103,"2007-07-01",2922687,""
7209,103,"2007-08-01",2924858,""
7210,103,"2007-09-01",2926474,""
7211,103,"2007-10-01",2927523,""
7212,103,"2007-11-01",2928220,""
7213,103,"2007-12-01",2928758,""
7372,102,"2006-01-01",2937640,""
7373,102,"2006-02-01",2948973,""
7374,102,"2006-03-01",2959993,""
7375,102,"2006-04-01",2970034,""
7376,102,"2006-05-01",2979184,""
7377,102,"2006-06-01",2987807,""
7378,102,"2006-07-01",2996654,""
7379,102,"2006-08-01",3005907,""
7380,102,"2006-09-01",3014838,""
7381,102,"2006-10-01",3022587,""
7382,102,"2006-11-01",3028286,""
7383,102,"2006-12-01",3031264,""
7384,102,"2007-01-01",3031673,""
7385,102,"2007-02-01",3030652,""
7386,102,"2007-03-01",3029266,""
7387,102,"2007-04-01",3028593,""
7388,102,"2007-05-01",3029243,""
7389,102,"2007-06-01",3031368,""
7390,102,"2007-07-01",3034886,""
7391,102,"2007-08-01",3039626,""
7392,102,"2007-09-01",3045366,""
7393,102,"2007-10-01",3051675,""
7394,102,"2007-11-01",3057987,""
7395,102,"2007-12-01",3064156,""
7554,41,"2006-01-01",5,""
7555,41,"2006-02-01",5,""
7556,41,"2006-03-01",5.1,""
7557,41,"2006-04-01",5.1,""
7558,41,"2006-05-01",5.2,""
7559,41,"2006-06-01",5.2,""
7560,41,"2006-07-01",5.2,""
7561,41,"2006-08-01",5.2,""
7562,41,"2006-09-01",5.2,""
7563,41,"2006-10-01",5.2,""
7564,41,"2006-11-01",5.2,""
7565,41,"2006-12-01",5.2,""
7566,41,"2007-01-01",5.2,""
7567,41,"2007-02-01",5.2,""
7568,41,"2007-03-01",5.2,""
7569,41,"2007-04-01",5.3,""
7570,41,"2007-05-01",5.3,""
7571,41,"2007-06-01",5.4,""
7572,41,"2007-07-01",5.4,""
7573,41,"2007-08-01",5.4,""
7574,41,"2007-09-01",5.4,""
7575,41,"2007-10-01",5.4,""
7576,41,"2007-11-01",5.3,""
7577,41,"2007-12-01",5.2,""
7736,42,"2006-01-01",68462,""
7737,42,"2006-02-01",68665,""
7738,42,"2006-03-01",69172,""
7739,42,"2006-04-01",69818,""
7740,42,"2006-05-01",70384,""
7741,42,"2006-06-01",70805,""
7742,42,"2006-07-01",71063,""
7743,42,"2006-08-01",71193,""
7744,42,"2006-09-01",71311,""
7745,42,"2006-10-01",71385,""
7746,42,"2006-11-01",71401,""
7747,42,"2006-12-01",71352,""
7748,42,"2007-01-01",71285,""
7749,42,"2007-02-01",71324,""
7750,42,"2007-03-01",71537,""
7751,42,"2007-04-01",71977,""
7752,42,"2007-05-01",72646,""
7753,42,"2007-06-01",73374,""
7754,42,"2007-07-01",73963,""
7755,42,"2007-08-01",74285,""
7756,42,"2007-09-01",74109,""
7757,42,"2007-10-01",73354,""
7758,42,"2007-11-01",72104,""
7759,42,"2007-12-01",70632,""
7918,43,"2006-01-01",1295202,""
7919,43,"2006-02-01",1296142,""
7920,43,"2006-03-01",1296396,""
7921,43,"2006-04-01",1295937,""
7922,43,"2006-05-01",1294870,""
7923,43,"2006-06-01",1293504,""
7924,43,"2006-07-01",1292334,""
7925,43,"2006-08-01",1291722,""
7926,43,"2006-09-01",1291716,""
7927,43,"2006-10-01",1292456,""
7928,43,"2006-11-01",1293760,""
7929,43,"2006-12-01",1295200,""
7930,43,"2007-01-01",1296385,""
7931,43,"2007-02-01",1296980,""
7932,43,"2007-03-01",1296888,""
7933,43,"2007-04-01",1296216,""
7934,43,"2007-05-01",1295202,""
7935,43,"2007-06-01",1294174,""
7936,43,"2007-07-01",1293485,""
7937,43,"2007-08-01",1293356,""
7938,43,"2007-09-01",1294008,""
7939,43,"2007-10-01",1295401,""
7940,43,"2007-11-01",1297261,""
7941,43,"2007-12-01",1299373,""
8100,44,"2006-01-01",1363664,""
8101,44,"2006-02-01",1364807,""
8102,44,"2006-03-01",1365568,""
8103,44,"2006-04-01",1365755,""
8104,44,"2006-05-01",1365254,""
8105,44,"2006-06-01",1364309,""
8106,44,"2006-07-01",1363397,""
8107,44,"2006-08-01",1362915,""
8108,44,"2006-09-01",1363027,""
8109,44,"2006-10-01",1363841,""
8110,44,"2006-11-01",1365161,""
8111,44,"2006-12-01",1366552,""
8112,44,"2007-01-01",1367670,""
8113,44,"2007-02-01",1368304,""
8114,44,"2007-03-01",1368425,""
8115,44,"2007-04-01",1368193,""
8116,44,"2007-05-01",1367848,""
8117,44,"2007-06-01",1367548,""
8118,44,"2007-07-01",1367448,""
8119,44,"2007-08-01",1367641,""
8120,44,"2007-09-01",1368117,""
8121,44,"2007-10-01",1368755,""
8122,44,"2007-11-01",1369365,""
8123,44,"2007-12-01",1370005,""
8282,181,"2006-01-01",5,""
8283,181,"2006-02-01",5,""
8284,181,"2006-03-01",4.9,""
8285,181,"2006-04-01",4.9,""
8286,181,"2006-05-01",4.9,""
8287,181,"2006-06-01",4.9,""
8288,181,"2006-07-01",4.9,""
8289,181,"2006-08-01",4.9,""
8290,181,"2006-09-01",4.9,""
8291,181,"2006-10-01",4.9,""
8292,181,"2006-11-01",4.9,""
8293,181,"2006-12-01",4.9,""
8294,181,"2007-01-01",5,""
8295,181,"2007-02-01",5,""
8296,181,"2007-03-01",5.1,""
8297,181,"2007-04-01",5.1,""
8298,181,"2007-05-01",5.2,""
8299,181,"2007-06-01",5.3,""
8300,181,"2007-07-01",5.4,""
8301,181,"2007-08-01",5.5,""
8302,181,"2007-09-01",5.6,""
8303,181,"2007-10-01",5.8,""
8304,181,"2007-11-01",5.9,""
8305,181,"2007-12-01",6,""
8464,183,"2006-01-01",879115,""
8465,183,"2006-02-01",869349,""
8466,183,"2006-03-01",864171,""
8467,183,"2006-04-01",863398,""
8468,183,"2006-05-01",864082,""
8469,183,"2006-06-01",863889,""
8470,183,"2006-07-01",861686,""
8471,183,"2006-08-01",859112,""
8472,183,"2006-09-01",858795,""
8473,183,"2006-10-01",860886,""
8474,183,"2006-11-01",865817,""
8475,183,"2006-12-01",872977,""
8476,183,"2007-01-01",882215,""
8477,183,"2007-02-01",893290,""
8478,183,"2007-03-01",904983,""
8479,183,"2007-04-01",917391,""
8480,183,"2007-05-01",931818,""
8481,183,"2007-06-01",948561,""
8482,183,"2007-07-01",967751,""
8483,183,"2007-08-01",989244,""
8484,183,"2007-09-01",1011370,""
8485,183,"2007-10-01",1033613,""
8486,183,"2007-11-01",1055158,""
8487,183,"2007-12-01",1076301,""
8646,182,"2006-01-01",16678345,""
8647,182,"2006-02-01",16692767,""
8648,182,"2006-03-01",16709821,""
8649,182,"2006-04-01",16727112,""
8650,182,"2006-05-01",16744724,""
8651,182,"2006-06-01",16763184,""
8652,182,"2006-07-01",16784652,""
8653,182,"2006-08-01",16809465,""
8654,182,"2006-09-01",16836006,""
8655,182,"2006-10-01",16863434,""
8656,182,"2006-11-01",16888929,""
8657,182,"2006-12-01",16908652,""
8658,182,"2007-01-01",16919913,""
8659,182,"2007-02-01",16924066,""
8660,182,"2007-03-01",16924161,""
8661,182,"2007-04-01",16923640,""
8662,182,"2007-05-01",16923972,""
8663,182,"2007-06-01",16925738,""
8664,182,"2007-07-01",16928751,""
8665,182,"2007-08-01",16932459,""
8666,182,"2007-09-01",16937003,""
8667,182,"2007-10-01",16941177,""
8668,182,"2007-11-01",16944750,""
8669,182,"2007-12-01",16948344,""
8828,184,"2006-01-01",17557460,""
8829,184,"2006-02-01",17562116,""
8830,184,"2006-03-01",17573992,""
8831,184,"2006-04-01",17590510,""
8832,184,"2006-05-01",17608806,""
8833,184,"2006-06-01",17627073,""
8834,184,"2006-07-01",17646338,""
8835,184,"2006-08-01",17668577,""
8836,184,"2006-09-01",17694801,""
8837,184,"2006-10-01",17724320,""
8838,184,"2006-11-01",17754746,""
8839,184,"2006-12-01",17781629,""
8840,184,"2007-01-01",17802128,""
8841,184,"2007-02-01",17817356,""
8842,184,"2007-03-01",17829144,""
8843,184,"2007-04-01",17841031,""
8844,184,"2007-05-01",17855790,""
8845,184,"2007-06-01",17874299,""
8846,184,"2007-07-01",17896502,""
8847,184,"2007-08-01",17921703,""
8848,184,"2007-09-01",17948373,""
8849,184,"2007-10-01",17974790,""
8850,184,"2007-11-01",17999908,""
8851,184,"2007-12-01",18024645,""
9010,352,"2006-01-01",4.5,""
9011,352,"2006-02-01",4.4,""
9012,352,"2006-03-01",4.4,""
9013,352,"2006-04-01",4.3,""
9014,352,"2006-05-01",4.3,""
9015,352,"2006-06-01",4.3,""
9016,352,"2006-07-01",4.3,""
9017,352,"2006-08-01",4.2,""
9018,352,"2006-09-01",4.1,""
9019,352,"2006-10-01",4,""
9020,352,"2006-11-01",3.9,""
9021,352,"2006-12-01",3.8,""
9022,352,"2007-01-01",3.7,""
9023,352,"2007-02-01",3.6,""
9024,352,"2007-03-01",3.6,""
9025,352,"2007-04-01",3.5,""
9026,352,"2007-05-01",3.6,""
9027,352,"2007-06-01",3.6,""
9028,352,"2007-07-01",3.7,""
9029,352,"2007-08-01",3.8,""
9030,352,"2007-09-01",3.9,""
9031,352,"2007-10-01",4,""
9032,352,"2007-11-01",4.1,""
9033,352,"2007-12-01",4.1,""
9192,351,"2006-01-01",116487,""
9193,351,"2006-02-01",114772,""
9194,351,"2006-03-01",113612,""
9195,351,"2006-04-01",113065,""
9196,351,"2006-05-01",112842,""
9197,351,"2006-06-01",112548,""
9198,351,"2006-07-01",111707,""
9199,351,"2006-08-01",110126,""
9200,351,"2006-09-01",108003,""
9201,351,"2006-10-01",105602,""
9202,351,"2006-11-01",103065,""
9203,351,"2006-12-01",100464,""
9204,351,"2007-01-01",97953,""
9205,351,"2007-02-01",95808,""
9206,351,"2007-03-01",94294,""
9207,351,"2007-04-01",93729,""
9208,351,"2007-05-01",94317,""
9209,351,"2007-06-01",96054,""
9210,351,"2007-07-01",98673,""
9211,351,"2007-08-01",101782,""
9212,351,"2007-09-01",104859,""
9213,351,"2007-10-01",107602,""
9214,351,"2007-11-01",109918,""
9215,351,"2007-12-01",111829,""
9374,350,"2006-01-01",2475334,""
9375,350,"2006-02-01",2483599,""
9376,350,"2006-03-01",2491156,""
9377,350,"2006-04-01",2497803,""
9378,350,"2006-05-01",2503824,""
9379,350,"2006-06-01",2509534,""
9380,350,"2006-07-01",2515573,""
9381,350,"2006-08-01",2522082,""
9382,350,"2006-09-01",2528654,""
9383,350,"2006-10-01",2534731,""
9384,350,"2006-11-01",2539709,""
9385,350,"2006-12-01",2543337,""
9386,350,"2007-01-01",2545957,""
9387,350,"2007-02-01",2548394,""
9388,350,"2007-03-01",2551348,""
9389,350,"2007-04-01",2555324,""
9390,350,"2007-05-01",2560285,""
9391,350,"2007-06-01",2565758,""
9392,350,"2007-07-01",2571114,""
9393,350,"2007-08-01",2575960,""
9394,350,"2007-09-01",2580349,""
9395,350,"2007-10-01",2584255,""
9396,350,"2007-11-01",2587666,""
9397,350,"2007-12-01",2590538,""
9556,349,"2006-01-01",2591821,""
9557,349,"2006-02-01",2598371,""
9558,349,"2006-03-01",2604768,""
9559,349,"2006-04-01",2610868,""
9560,349,"2006-05-01",2616666,""
9561,349,"2006-06-01",2622082,""
9562,349,"2006-07-01",2627280,""
9563,349,"2006-08-01",2632208,""
9564,349,"2006-09-01",2636657,""
9565,349,"2006-10-01",2640333,""
9566,349,"2006-11-01",2642774,""
9567,349,"2006-12-01",2643801,""
9568,349,"2007-01-01",2643910,""
9569,349,"2007-02-01",2644202,""
9570,349,"2007-03-01",2645642,""
9571,349,"2007-04-01",2649053,""
9572,349,"2007-05-01",2654602,""
9573,349,"2007-06-01",2661812,""
9574,349,"2007-07-01",2669787,""
9575,349,"2007-08-01",2677742,""
9576,349,"2007-09-01",2685208,""
9577,349,"2007-10-01",2691857,""
9578,349,"2007-11-01",2697584,""
9579,349,"2007-12-01",2702367,""
9738,164,"2006-01-01",4.5,""
9739,164,"2006-02-01",4.4,""
9740,164,"2006-03-01",4.3,""
9741,164,"2006-04-01",4.3,""
9742,164,"2006-05-01",4.3,""
9743,164,"2006-06-01",4.3,""
9744,164,"2006-07-01",4.3,""
9745,164,"2006-08-01",4.3,""
9746,164,"2006-09-01",4.4,""
9747,164,"2006-10-01",4.3,""
9748,164,"2006-11-01",4.3,""
9749,164,"2006-12-01",4.3,""
9750,164,"2007-01-01",4.3,""
9751,164,"2007-02-01",4.3,""
9752,164,"2007-03-01",4.3,""
9753,164,"2007-04-01",4.3,""
9754,164,"2007-05-01",4.3,""
9755,164,"2007-06-01",4.4,""
9756,164,"2007-07-01",4.4,""
9757,164,"2007-08-01",4.5,""
9758,164,"2007-09-01",4.6,""
9759,164,"2007-10-01",4.7,""
9760,164,"2007-11-01",4.8,""
9761,164,"2007-12-01",4.9,""
9920,161,"2006-01-01",81250,""
9921,161,"2006-02-01",79671,""
9922,161,"2006-03-01",78493,""
9923,161,"2006-04-01",77930,""
9924,161,"2006-05-01",77961,""
9925,161,"2006-06-01",78418,""
9926,161,"2006-07-01",79020,""
9927,161,"2006-08-01",79534,""
9928,161,"2006-09-01",79813,""
9929,161,"2006-10-01",79780,""
9930,161,"2006-11-01",79543,""
9931,161,"2006-12-01",79278,""
9932,161,"2007-01-01",79137,""
9933,161,"2007-02-01",79203,""
9934,161,"2007-03-01",79422,""
9935,161,"2007-04-01",79750,""
9936,161,"2007-05-01",80234,""
9937,161,"2007-06-01",81014,""
9938,161,"2007-07-01",82218,""
9939,161,"2007-08-01",83866,""
9940,161,"2007-09-01",85841,""
9941,161,"2007-10-01",88036,""
9942,161,"2007-11-01",90145,""
9943,161,"2007-12-01",91905,""
10102,162,"2006-01-01",1731235,""
10103,162,"2006-02-01",1735393,""
10104,162,"2006-03-01",1739098,""
10105,162,"2006-04-01",1742226,""
10106,162,"2006-05-01",1744861,""
10107,162,"2006-06-01",1747190,""
10108,162,"2006-07-01",1749540,""
10109,162,"2006-08-01",1752072,""
10110,162,"2006-09-01",1754754,""
10111,162,"2006-10-01",1757537,""
10112,162,"2006-11-01",1760235,""
10113,162,"2006-12-01",1762657,""
10114,162,"2007-01-01",1764781,""
10115,162,"2007-02-01",1766681,""
10116,162,"2007-03-01",1768393,""
10117,162,"2007-04-01",1769996,""
10118,162,"2007-05-01",1771536,""
10119,162,"2007-06-01",1772960,""
10120,162,"2007-07-01",1774165,""
10121,162,"2007-08-01",1775148,""
10122,162,"2007-09-01",1776037,""
10123,162,"2007-10-01",1776918,""
10124,162,"2007-11-01",1777831,""
10125,162,"2007-12-01",1778729,""
10284,163,"2006-01-01",1812485,""
10285,163,"2006-02-01",1815064,""
10286,163,"2006-03-01",1817591,""
10287,163,"2006-04-01",1820156,""
10288,163,"2006-05-01",1822822,""
10289,163,"2006-06-01",1825608,""
10290,163,"2006-07-01",1828560,""
10291,163,"2006-08-01",1831606,""
10292,163,"2006-09-01",1834567,""
10293,163,"2006-10-01",1837317,""
